timestamp_s,Right_Thumb,Right_Index,Right_Middle,Right_Ring,Right_Pinky,Left_Thumb,Left_Index,Left_Middle,Left_Ring,Left_Pinky
2.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.971,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
4.975,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
5.064,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
5.079,0.0,0.0,0.0,0.0,0.0,61.67,0.0,0.0,0.0,0.0
5.171,0.0,0.0,0.0,0.0,0.0,141.67,0.0,0.0,0.0,0.0
5.175,0.0,0.0,0.0,0.0,0.0,141.67,0.0,0.0,0.0,0.0
5.264,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0
5.271,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0
5.364,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0
5.365,0.0,0.0,0.0,0.0,0.0,158.67,0.0,0.0,0.0,0.0
5.464,0.0,0.0,0.0,0.0,0.0,158.67,0.0,0.0,0.0,0.0
5.465,0.0,0.0,0.0,0.0,0.0,135.67,0.0,0.0,0.0,0.0
5.565,0.0,0.0,0.0,0.0,0.0,130.67,0.0,0.0,0.0,0.0
5.566,0.0,0.0,0.0,0.0,0.0,130.67,0.0,0.0,0.0,0.0
5.665,0.0,0.0,0.0,0.0,0.0,128.33,0.0,0.0,0.0,0.0
5.683,0.0,0.0,0.0,0.0,0.0,128.33,0.0,0.0,0.0,0.0
5.765,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0
5.771,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0
5.865,0.0,0.0,0.0,0.0,0.0,147.67,0.0,0.0,0.0,0.0
5.879,0.0,0.0,0.0,0.0,0.0,147.67,0.0,0.0,0.0,0.0
5.964,0.0,0.0,0.0,0.0,0.0,147.67,0.0,0.0,0.0,0.0
5.965,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0
6.065,0.0,0.0,0.0,0.0,0.0,127.33,0.0,0.0,0.0,0.0
6.066,0.0,0.0,0.0,0.0,0.0,127.33,0.0,0.0,0.0,0.0
6.164,0.0,0.0,0.0,0.0,0.0,127.33,0.0,0.0,0.0,0.0
6.166,0.0,0.0,0.0,0.0,0.0,120.67,0.0,0.0,0.0,0.0
6.264,0.0,0.0,0.0,0.0,0.0,120.67,0.0,0.0,0.0,0.0
6.265,0.0,0.0,0.0,0.0,0.0,125.33,0.0,0.0,0.0,0.0
6.364,0.0,0.0,0.0,0.0,0.0,125.33,0.0,0.0,0.0,0.0
6.365,0.0,0.0,0.0,0.0,0.0,124.67,0.0,0.0,0.0,0.0
6.47,0.0,0.0,0.0,0.0,0.0,124.67,0.0,0.0,0.0,0.0
6.471,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0
6.564,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0
6.565,0.0,0.0,0.0,0.0,0.0,110.33,0.0,0.0,0.0,0.0
6.664,0.0,0.0,0.0,0.0,0.0,110.33,0.0,0.0,0.0,0.0
6.665,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
6.765,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
6.773,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
6.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.264,0.0,0.0,0.0,0.0,0.0,0.0,9.33,0.0,0.0,0.0
10.271,0.0,0.0,0.0,0.0,0.0,0.0,9.33,0.0,0.0,0.0
10.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.464,0.0,0.0,0.0,0.0,0.0,0.0,14.33,0.0,0.0,0.0
10.466,0.0,0.0,0.0,0.0,0.0,0.0,14.33,0.0,0.0,0.0
10.564,0.0,0.0,0.0,0.0,0.0,0.0,14.33,0.0,0.0,0.0
10.566,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
10.664,0.0,0.0,0.0,0.0,0.0,0.0,101.33,0.0,0.0,0.0
10.666,0.0,0.0,0.0,0.0,0.0,0.0,101.33,0.0,0.0,0.0
10.764,0.0,0.0,0.0,0.0,0.0,0.0,101.33,0.0,0.0,0.0
10.766,0.0,0.0,0.0,0.0,0.0,0.0,153.33,0.0,0.0,0.0
10.864,0.0,0.0,0.0,0.0,0.0,0.0,153.33,0.0,0.0,0.0
10.866,0.0,0.0,0.0,0.0,0.0,0.0,193.33,0.0,0.0,0.0
10.965,0.0,0.0,0.0,0.0,0.0,0.0,254.67,0.0,0.0,0.0
10.971,0.0,0.0,0.0,0.0,0.0,0.0,254.67,0.0,0.0,0.0
11.064,0.0,0.0,0.0,0.0,0.0,0.0,247.67,0.0,0.0,0.0
11.075,0.0,0.0,0.0,0.0,0.0,0.0,247.67,0.0,0.0,0.0
11.166,0.0,0.0,0.0,0.0,0.0,0.0,137.33,0.0,0.0,0.0
11.169,0.0,0.0,0.0,0.0,0.0,0.0,137.33,0.0,0.0,0.0
11.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.864,0.0,0.0,0.0,0.0,0.0,0.0,92.33,0.0,0.0,0.0
11.875,0.0,0.0,0.0,0.0,0.0,0.0,92.33,0.0,0.0,0.0
11.964,0.0,0.0,0.0,0.0,0.0,0.0,160.33,0.0,0.0,0.0
11.969,0.0,0.0,0.0,0.0,0.0,0.0,160.33,0.0,0.0,0.0
12.065,0.0,0.0,0.0,0.0,0.0,0.0,211.67,0.0,0.0,0.0
12.071,0.0,0.0,0.0,0.0,0.0,0.0,211.67,0.0,0.0,0.0
12.165,0.0,0.0,0.0,0.0,0.0,0.0,222.67,0.0,0.0,0.0
12.169,0.0,0.0,0.0,0.0,0.0,0.0,222.67,0.0,0.0,0.0
12.264,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0
12.266,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0
12.364,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0
12.366,0.0,0.0,0.0,0.0,0.0,0.0,233.33,0.0,0.0,0.0
12.466,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0
12.469,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0
12.569,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0
12.575,0.0,0.0,0.0,0.0,0.0,0.0,240.67,0.0,0.0,0.0
12.664,0.0,0.0,0.0,0.0,0.0,0.0,240.67,0.0,0.0,0.0
12.666,0.0,0.0,0.0,0.0,0.0,0.0,238.67,0.0,0.0,0.0
12.764,0.0,0.0,0.0,0.0,0.0,0.0,241.67,0.0,0.0,0.0
12.779,0.0,0.0,0.0,0.0,0.0,0.0,241.67,0.0,0.0,0.0
12.864,0.0,0.0,0.0,0.0,0.0,0.0,241.67,0.0,0.0,0.0
12.866,0.0,0.0,0.0,0.0,0.0,0.0,250.33,0.0,0.0,0.0
12.964,0.0,0.0,0.0,0.0,0.0,0.0,254.33,0.0,0.0,0.0
12.975,0.0,0.0,0.0,0.0,0.0,0.0,254.33,0.0,0.0,0.0
13.064,0.0,0.0,0.0,0.0,0.0,0.0,260.33,0.0,0.0,0.0
13.075,0.0,0.0,0.0,0.0,0.0,0.0,260.33,0.0,0.0,0.0
13.164,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0
13.166,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0
13.264,0.0,0.0,0.0,0.0,0.0,0.0,259.67,0.0,0.0,0.0
13.275,0.0,0.0,0.0,0.0,0.0,0.0,259.67,0.0,0.0,0.0
13.364,0.0,0.0,0.0,0.0,0.0,0.0,259.67,0.0,0.0,0.0
13.367,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0
13.465,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0
13.475,0.0,0.0,0.0,0.0,0.0,0.0,256.33,0.0,0.0,0.0
13.564,0.0,0.0,0.0,0.0,0.0,0.0,251.67,0.0,0.0,0.0
13.569,0.0,0.0,0.0,0.0,0.0,0.0,251.67,0.0,0.0,0.0
13.671,0.0,0.0,0.0,0.0,0.0,0.0,243.33,0.0,0.0,0.0
13.679,0.0,0.0,0.0,0.0,0.0,0.0,243.33,0.0,0.0,0.0
13.772,0.0,0.0,0.0,0.0,0.0,0.0,226.67,0.0,0.0,0.0
13.774,0.0,0.0,0.0,0.0,0.0,0.0,226.67,0.0,0.0,0.0
13.864,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0
13.873,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0
13.964,0.0,0.0,0.0,0.0,0.0,0.0,213.67,0.0,0.0,0.0
13.969,0.0,0.0,0.0,0.0,0.0,0.0,213.67,0.0,0.0,0.0
14.064,0.0,0.0,0.0,0.0,0.0,0.0,213.67,0.0,0.0,0.0
14.066,0.0,0.0,0.0,0.0,0.0,0.0,214.67,0.0,0.0,0.0
14.164,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0
14.166,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0
14.264,0.0,0.0,0.0,0.0,0.0,0.0,106.67,0.0,0.0,0.0
14.266,0.0,0.0,0.0,0.0,0.0,0.0,106.67,0.0,0.0,0.0
14.364,0.0,0.0,0.0,0.0,0.0,0.0,106.67,0.0,0.0,0.0
14.366,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0
14.464,0.0,0.0,0.0,0.0,0.0,0.0,138.67,0.0,0.0,0.0
14.466,0.0,0.0,0.0,0.0,0.0,0.0,138.67,0.0,0.0,0.0
14.564,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0
14.566,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0
14.665,0.0,0.0,0.0,0.0,0.0,0.0,154.33,0.0,0.0,0.0
14.673,0.0,0.0,0.0,0.0,0.0,0.0,154.33,0.0,0.0,0.0
14.764,0.0,0.0,0.0,0.0,0.0,0.0,154.33,0.0,0.0,0.0
14.765,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0
14.864,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0
14.866,0.0,0.0,0.0,0.0,0.0,0.0,126.67,0.0,0.0,0.0
14.964,0.0,0.0,0.0,0.0,0.0,0.0,126.67,0.0,0.0,0.0
14.975,0.0,0.0,0.0,0.0,0.0,0.0,132.33,0.0,0.0,0.0
15.064,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0
15.071,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0
15.165,0.0,0.0,0.0,0.0,0.0,0.0,136.33,0.0,0.0,0.0
15.175,0.0,0.0,0.0,0.0,0.0,0.0,136.33,0.0,0.0,0.0
15.264,0.0,0.0,0.0,0.0,0.0,0.0,136.33,0.0,0.0,0.0
15.265,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0
15.364,0.0,0.0,0.0,0.0,0.0,0.0,144.33,0.0,0.0,0.0
15.365,0.0,0.0,0.0,0.0,0.0,0.0,144.33,0.0,0.0,0.0
15.464,0.0,0.0,0.0,0.0,0.0,0.0,144.33,0.0,0.0,0.0
15.466,0.0,0.0,0.0,0.0,0.0,0.0,138.33,0.0,0.0,0.0
15.564,0.0,0.0,0.0,0.0,0.0,0.0,138.33,0.0,0.0,0.0
15.566,0.0,0.0,0.0,0.0,0.0,0.0,85.33,0.0,0.0,0.0
15.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
