timestamp_s,Right_Thumb,Right_Index,Right_Middle,Right_Ring,Right_Pinky,Left_Thumb,Left_Index,Left_Middle,Left_Ring,Left_Pinky
5.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
5.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
6.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.273,0.0,0.0,0.0,0.0,0.0,0.0,9.67,35.0,0.0,0.67
7.277,0.0,0.0,0.0,0.0,0.0,0.0,9.67,35.0,0.0,0.67
7.372,0.0,0.0,0.0,0.0,0.0,0.0,9.67,35.0,0.0,0.67
7.377,0.0,0.0,0.0,0.0,0.0,0.0,10.33,28.0,0.0,0.67
7.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,0.0,0.67
7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,0.0,0.67
7.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
7.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.67
7.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.67
7.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.67
7.87,0.0,0.0,0.0,0.0,0.0,0.0,18.33,24.33,0.0,0.67
7.968,0.0,0.0,0.0,0.0,0.0,0.0,34.33,25.0,0.0,0.67
7.971,0.0,0.0,0.0,0.0,0.0,0.0,34.33,25.0,0.0,0.67
8.068,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16.33,0.33,0.67
8.077,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16.33,0.33,0.67
8.168,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16.33,0.33,0.67
8.173,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,0.0,0.67
8.274,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.33,0.0,0.67
8.281,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.33,0.0,0.67
8.373,0.0,0.0,0.0,0.0,0.0,0.0,17.33,16.67,0.0,0.67
8.377,0.0,0.0,0.0,0.0,0.0,0.0,17.33,16.67,0.0,0.67
8.469,0.0,0.0,0.0,0.0,0.0,0.0,17.67,16.67,0.0,0.67
8.472,0.0,0.0,0.0,0.0,0.0,0.0,17.67,16.67,0.0,0.67
8.568,0.0,0.0,0.0,0.0,0.0,0.0,16.33,18.33,0.0,0.67
8.576,0.0,0.0,0.0,0.0,0.0,0.0,16.33,18.33,0.0,0.67
8.673,0.0,0.0,0.0,0.0,0.0,0.0,16.67,18.33,0.0,0.67
8.677,0.0,0.0,0.0,0.0,0.0,0.0,16.67,18.33,0.0,0.67
8.768,0.0,0.0,0.0,0.0,0.0,0.0,16.33,18.33,0.0,0.33
8.769,0.0,0.0,0.0,0.0,0.0,0.0,16.33,18.33,0.0,0.33
8.868,0.0,0.0,0.0,0.0,0.0,0.0,16.67,18.67,0.0,0.33
8.872,0.0,0.0,0.0,0.0,0.0,0.0,16.67,18.67,0.0,0.33
8.968,0.0,0.0,0.0,0.0,0.0,0.0,16.67,18.67,0.0,0.33
8.969,0.0,0.0,0.0,0.0,0.0,0.0,16.33,19.0,0.0,0.67
9.068,0.0,0.0,0.0,0.0,0.0,0.0,16.33,19.0,0.0,0.67
9.069,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.168,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.169,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.268,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.272,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.368,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.37,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.468,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.477,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.568,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.569,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.668,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.676,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.769,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.771,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.0,0.0,0.67
9.868,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
9.873,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
9.969,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
9.981,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.073,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.077,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.168,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.33
10.169,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.33
10.268,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.33
10.27,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.368,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.33
10.372,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.33
10.469,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.472,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.568,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.57,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.668,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.768,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.769,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.869,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.87,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.968,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
10.969,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
11.068,0.0,0.0,0.0,0.0,0.0,0.0,16.67,19.33,0.0,0.67
11.07,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.168,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.17,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.268,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.27,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.368,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.373,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.469,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.472,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.568,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.57,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.668,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.673,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.768,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.781,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.877,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.88,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.968,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
11.977,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.068,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.069,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.168,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.169,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.267,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.277,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.368,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.369,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.468,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.481,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.568,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.569,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.668,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.671,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.768,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.771,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.867,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.872,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.33,0.0,0.67
12.967,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.33
12.969,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.33
13.068,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.069,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.172,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.173,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.272,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.273,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.371,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.374,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.469,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.473,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.567,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.573,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.667,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.669,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.767,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.777,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.867,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.869,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.968,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
13.981,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.078,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.08,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.169,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.173,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.268,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.27,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.368,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.37,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.468,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.47,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.569,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.57,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.668,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.673,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.768,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.773,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.868,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.871,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.967,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
14.969,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.068,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.077,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.168,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.171,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.269,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.276,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.368,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.381,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.468,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.477,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.568,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.577,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.668,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
15.677,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.67,0.0,0.67
