timestamp_s,Right_Thumb,Right_Index,Right_Middle,Right_Ring,Right_Pinky,Left_Thumb,Left_Index,Left_Middle,Left_Ring,Left_Pinky
2.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
