timestamp_s,Right_Thumb,Right_Index,Right_Middle,Right_Ring,Right_Pinky,Left_Thumb,Left_Index,Left_Middle,Left_Ring,Left_Pinky
4.327,0,0,0,0,0,0,0,0,0,0
4.342,0,0,0,0,0,0,0,0,0,0
4.427,0,0,0,0,0,0,0,0,0,0
4.436,0,0,0,0,0,0,0,0,0,0
4.527,0,0,0,0,0,0,0,0,0,0
4.55,0,0,0,0,0,0,0,0,0,0
4.63,0,0,0,0,0,0,0,0,0,0
4.636,0,0,0,0,0,0,0,0,0,0
4.734,0,0,0,0,0,0,0,0,0,0
4.741,0,0,0,0,0,0,0,0,0,0
4.83,0,0,0,0,0,0,0,0,0,0
4.842,0,0,0,0,0,0,0,0,0,0
4.93,0,0,0,0,0,0,0,0,0,0
4.942,0,0,0,0,0,0,0,0,0,0
5.039,0,0,0,0,0,0,0,0,0,0
5.05,0,0,0,0,0,0,0,0,0,0
5.139,0,0,0,0,0,0,0,0,0,0
5.141,0,0,0,0,0,0,0,0,0,0
5.242,0,0,0,0,0,0,0,0,0,0
5.246,0,0,0,0,0,0,0,0,0,0
5.337,0,0,0,0,0,0,0,0,0,0
5.338,0,0,0,0,0,0,0,0,0,0
5.433,0,0,0,0,0,0,0,0,0,0
5.45,0,0,0,0,0,0,0,0,0,0
5.539,0,0,0,0,0,0,0,0,0,0
5.542,0,0,0,0,0,0,0,0,0,0
5.639,0,0,0,0,0,0,0,0,0,0
5.654,0,0,0,0,0,0,0,0,0,0
5.735,0,0,0,0,0,0,0,0,0,0
5.754,0,0,0,0,0,0,0,0,0,0
5.833,0,0,0,0,0,0,0,0,0,0
5.836,0,0,0,0,0,0,0,0,0,0
5.927,0,0,0,0,0,0,0,0,0,0
5.936,0,0,0,0,0,0,0,0,0,0
6.031,0,0,0,0,0,0,0,0,0,0
6.036,0,0,0,0,0,0,0,0,0,0
6.127,0,0,0,0,0,0,0,0,0,0
6.136,0,0,0,0,0,0,0,0,0,0
6.227,0,0,0,0,0,0,0,0,0,0
6.243,0,0,0,0,0,0,0,0,0,0
6.327,0,0,0,0,0,0,0,0,0,0
6.336,0,0,0,0,0,0,0,0,0,0
6.428,0,0,0,0,0,0,0,0,0,0
6.436,0,0,0,0,0,0,0,0,0,0
6.533,0,0,0,0,0,0,0,0,0,0
6.547,0,0,0,0,0,0,0,0,0,0
6.628,0,0,0,0,0,0,0,0,0,0
6.635,0,0,0,0,0,0,0,0,0,0
6.73,0,0,0,0,0,0,0,0,0,0
6.735,0,0,0,0,0,0,0,0,0,0
6.827,0,0,0,0,0,0,0,0,0,0
6.835,0,0,0,0,0,0,0,0,0,0
6.938,0,0,0,0,0,0,0,0,0,0
6.942,0,0,0,0,0,0,0,0,0,0
7.027,0,0,0,0,0,0,0,0,0,0
7.036,0,0,0,0,0,0,0,0,0,0
7.127,0,0,0,0,0,0,0,0,0,0
7.142,0,0,0,0,0,0,0,0,0,16
7.227,0,0,0,0,0,0,0,0,0,16
7.235,0,0,0,0,0,0,0,0,0,16
7.327,0,0,0,0,0,0,0,0,0,16
7.335,0,0,0,0,0,0,0,0,0,19
7.431,0,0,0,0,0,0,0,0,0,19
7.435,0,0,0,0,0,0,0,0,0,45
7.527,0,0,0,0,0,0,0,0,0,45
7.535,0,0,0,0,0,0,0,0,0,139
7.627,0,0,0,0,0,0,0,0,0,139
7.635,0,0,0,0,0,0,0,0,0,154
7.733,0,0,0,0,0,0,0,0,0,154
7.736,0,0,0,0,0,0,0,0,0,123
7.827,0,0,0,0,0,0,0,0,0,123
7.835,0,0,0,0,0,0,0,0,0,89
7.927,0,0,0,0,0,0,0,0,0,89
7.936,0,0,0,0,0,0,0,0,0,88
8.031,0,0,0,0,0,0,0,0,0,88
8.046,0,0,0,0,0,0,0,0,0,93
8.127,0,0,0,0,0,0,0,0,0,93
8.135,0,0,0,0,0,0,0,0,0,121
8.238,0,0,0,0,0,0,0,0,0,121
8.241,0,0,0,0,0,0,0,0,0,100
8.336,0,0,0,0,0,0,0,0,0,100
8.346,0,0,0,0,0,0,0,0,0,91
8.427,0,0,0,0,0,0,0,0,0,91
8.45,0,0,0,0,0,0,0,0,0,43
8.533,0,0,0,0,0,0,0,0,0,43
8.542,0,0,0,0,0,0,0,0,0,60
8.63,0,0,0,0,0,0,0,0,0,60
8.646,0,0,0,0,0,0,0,0,0,104
8.732,0,0,0,0,0,0,0,0,0,104
8.746,0,0,0,0,0,0,0,0,0,177
8.83,0,0,0,0,0,0,0,0,0,177
8.846,0,0,0,0,0,0,0,0,0,119
8.938,0,0,0,0,0,0,0,0,0,119
8.946,0,0,0,0,0,0,0,0,0,70
9.039,0,0,0,0,0,0,0,0,0,70
9.041,0,0,0,0,0,0,0,0,0,72
9.143,0,0,0,0,0,0,0,0,0,72
9.15,0,0,0,0,0,0,0,0,0,103
9.23,0,0,0,0,0,0,0,0,0,103
9.235,0,0,0,0,0,0,0,0,0,105
9.336,0,0,0,0,0,0,0,0,0,82
9.338,0,0,0,0,0,0,0,0,0,82
9.426,0,0,0,0,0,0,0,0,0,82
9.435,0,0,0,0,0,0,0,0,0,94
9.526,0,0,0,0,0,0,0,0,0,94
9.535,0,0,0,0,0,0,0,0,0,90
9.638,0,0,0,0,0,0,0,0,0,90
9.642,0,0,0,0,0,0,0,0,0,71
9.732,0,0,0,0,0,0,0,0,0,71
9.74,0,0,0,0,0,0,0,0,0,0
9.827,0,0,0,0,0,0,0,0,0,0
9.846,0,0,0,0,0,0,0,0,0,0
9.938,0,0,0,0,0,0,0,0,0,0
9.942,0,0,0,0,0,0,0,0,0,0
10.042,0,0,0,0,0,0,0,0,0,0
10.046,0,0,0,0,0,0,0,0,0,0
10.143,0,0,0,0,0,0,0,0,0,0
10.145,0,0,0,0,0,0,0,0,0,59
10.23,0,0,0,0,0,0,0,0,0,59
10.242,0,0,0,0,0,0,0,0,0,0
10.326,0,0,0,0,0,0,0,0,0,0
10.335,0,0,0,0,0,0,0,0,0,0
10.439,0,0,0,0,0,0,0,0,0,0
10.441,0,0,0,0,0,0,0,0,0,0
10.53,0,0,0,0,0,0,0,0,0,0
10.535,0,0,0,0,0,0,0,0,0,0
10.632,0,0,0,0,0,0,0,0,0,0
10.646,0,0,0,0,0,0,0,0,0,0
10.74,0,0,0,0,0,0,0,0,0,0
10.742,0,0,0,0,0,0,0,0,0,0
10.829,0,0,0,0,0,0,0,0,0,0
10.835,0,0,0,0,0,0,0,0,0,0
10.927,0,0,0,0,0,0,0,0,0,0
10.935,0,0,0,0,0,0,0,0,0,0
11.026,0,0,0,0,0,0,0,0,0,0
11.041,0,0,0,0,0,0,0,0,0,0
11.126,0,0,0,0,0,0,0,0,0,0
11.142,0,0,0,0,0,0,0,0,0,0
11.239,0,0,0,0,0,0,0,0,0,0
11.241,0,0,0,0,0,0,0,0,0,0
11.326,0,0,0,0,0,0,0,0,0,0
11.335,0,0,0,0,0,0,0,0,0,0
11.435,0,0,0,0,0,0,0,2,0,0
11.438,0,0,0,0,0,0,0,2,0,0
11.53,0,0,0,0,0,0,0,2,0,0
11.535,0,0,0,0,0,0,8,2,0,0
11.626,0,0,0,0,0,0,8,2,0,0
11.635,0,0,0,0,0,0,8,3,0,0
11.726,0,0,0,0,0,0,8,3,0,0
11.735,0,0,0,0,0,0,0,5,0,0
11.826,0,0,0,0,0,0,0,5,0,0
11.835,0,0,0,0,0,0,0,2,0,0
11.926,0,0,0,0,0,0,0,2,0,0
11.946,0,0,0,0,0,0,0,0,0,0
12.03,0,0,0,0,0,0,0,0,0,0
12.035,0,0,0,0,0,0,0,0,0,0
12.142,0,0,0,0,0,0,0,0,0,0
12.146,0,0,0,0,0,0,4,0,0,0
12.226,0,0,0,0,0,0,4,0,0,0
12.246,0,0,0,0,0,0,0,0,0,0
12.339,0,0,0,0,0,0,0,0,0,0
12.342,0,0,0,0,0,0,0,0,0,0
12.438,0,0,0,0,0,0,0,0,0,0
12.442,0,0,0,0,0,0,0,0,0,0
12.542,0,0,0,0,0,0,0,0,0,0
12.544,0,0,0,0,0,0,0,0,0,0
12.635,0,0,0,0,0,0,0,0,0,0
12.636,0,0,0,0,0,0,0,0,0,0
12.733,0,0,0,0,0,0,0,0,0,0
12.742,0,0,0,0,0,0,0,0,0,0
12.836,0,0,0,0,0,0,0,0,0,0
12.838,0,0,0,0,0,0,0,0,0,0
12.942,0,0,0,0,0,0,0,0,0,0
12.954,0,0,0,0,0,0,0,0,0,0
13.035,0,0,0,0,0,0,0,0,0,0
13.037,0,0,0,0,0,0,0,0,0,0
13.138,0,0,0,0,0,0,0,0,0,0
13.146,0,0,0,0,0,0,0,0,0,0
13.236,0,0,0,0,0,0,0,0,0,0
13.238,0,0,0,0,0,0,0,0,0,0
13.327,0,0,0,0,0,0,0,0,0,0
13.335,0,0,0,0,0,0,0,0,0,0
13.436,0,0,0,0,0,0,0,0,0,0
13.443,0,0,0,0,0,0,0,0,0,0
13.527,0,0,0,0,0,0,0,0,0,0
13.536,0,0,0,0,0,0,0,0,0,0
13.627,0,0,0,0,0,0,0,0,0,0
13.636,0,0,0,0,0,0,0,0,0,0
13.728,0,0,0,0,0,0,0,0,0,0
13.736,0,0,0,0,0,0,4,12,0,0
13.827,0,0,0,0,0,0,4,12,0,0
13.841,0,0,0,0,0,0,0,3,0,0
13.933,0,0,0,0,0,0,0,3,0,0
13.947,0,0,0,0,0,0,0,0,0,0
14.027,0,0,0,0,0,0,0,0,0,0
14.054,0,0,0,0,0,0,0,0,0,0
14.127,0,0,0,0,0,0,0,0,0,0
14.146,0,0,0,0,0,0,16,8,0,0
14.227,0,0,0,0,0,0,16,8,0,0
14.236,0,0,0,0,0,0,66,11,0,0
14.334,0,0,0,0,0,0,66,11,0,0
14.336,0,0,0,0,0,0,87,5,0,0
14.44,0,0,0,0,0,0,87,5,0,0
14.442,0,0,0,0,0,0,83,0,0,0
14.527,0,0,0,0,0,0,83,0,0,0
14.547,0,0,0,0,0,0,91,0,0,0
14.627,0,0,0,0,0,0,91,0,0,0
14.646,0,0,0,0,0,0,108,0,0,0
14.733,0,0,0,0,0,0,108,0,0,0
14.736,0,0,0,0,0,0,92,0,0,0
14.827,0,0,0,0,0,0,92,0,0,0
14.836,0,0,0,0,0,0,111,0,0,0
14.939,0,0,0,0,0,0,111,0,0,0
14.941,0,0,0,0,0,0,113,0,0,0
15.03,0,0,0,0,0,0,113,0,0,0
15.036,0,0,0,0,0,0,113,0,0,0
15.138,0,0,0,0,0,0,113,0,0,0
15.146,0,0,0,0,0,0,106,0,0,0
15.227,0,0,0,0,0,0,106,0,0,0
15.236,0,0,0,0,0,0,118,0,0,0
15.327,0,0,0,0,0,0,118,0,0,0
15.35,0,0,0,0,0,0,116,0,0,0
15.427,0,0,0,0,0,0,116,0,0,0
15.454,0,0,0,0,0,0,117,0,0,0
15.539,0,0,0,0,0,0,117,0,0,0
15.541,0,0,0,0,0,0,113,0,0,0
15.633,0,0,0,0,0,0,113,0,0,0
15.646,0,0,0,0,0,0,122,0,0,0
15.727,0,0,0,0,0,0,122,0,0,0
15.742,0,0,0,0,0,0,128,0,0,0
15.828,0,0,0,0,0,0,128,0,0,0
15.836,0,0,0,0,0,0,135,0,0,0
15.928,0,0,0,0,0,0,135,0,0,0
15.936,0,0,0,0,0,0,128,0,0,0
16.034,0,0,0,0,0,0,128,0,0,0
16.036,0,0,0,0,0,0,125,0,0,0
16.136,0,0,0,0,0,0,121,0,0,0
16.137,0,0,0,0,0,0,121,0,0,0
16.236,0,0,0,0,0,0,117,0,0,0
16.238,0,0,0,0,0,0,117,0,0,0
16.331,0,0,0,0,0,0,117,0,0,0
16.343,0,0,0,0,0,0,116,0,0,0
16.427,0,0,0,0,0,0,116,0,0,0
16.442,0,0,0,0,0,0,118,0,0,0
16.531,0,0,0,0,0,0,118,0,0,0
16.542,0,0,0,0,0,0,125,0,0,0
16.627,0,0,0,0,0,0,125,0,0,0
16.646,0,0,0,0,0,0,124,0,0,0
16.727,0,0,0,0,0,0,124,0,0,0
16.736,0,0,0,0,0,0,126,0,0,0
16.827,0,0,0,0,0,0,126,0,0,0
16.836,0,0,0,0,0,0,121,0,0,0
16.927,0,0,0,0,0,0,121,0,0,0
16.936,0,0,0,0,0,0,124,0,0,0
17.027,0,0,0,0,0,0,124,0,0,0
17.036,0,0,0,0,0,0,121,0,0,0
17.127,0,0,0,0,0,0,121,0,0,0
17.136,0,0,0,0,0,0,122,0,0,0
17.227,0,0,0,0,0,0,122,0,0,0
17.236,0,0,0,0,0,0,119,0,0,0
17.337,0,0,0,0,0,0,119,0,0,0
17.351,0,0,0,0,0,0,122,0,0,0
17.436,0,0,0,0,0,0,124,0,0,0
17.437,0,0,0,0,0,0,124,0,0,0
17.528,0,0,0,0,0,0,124,0,0,0
17.542,0,0,0,0,0,0,123,0,0,0
17.63,0,0,0,0,0,0,123,0,0,0
17.635,0,0,0,0,0,0,121,0,0,0
17.733,0,0,0,0,0,0,121,0,0,0
17.742,0,0,0,0,0,0,121,0,0,0
17.835,0,0,0,0,0,0,120,0,0,0
17.838,0,0,0,0,0,0,120,0,0,0
17.935,0,0,0,0,0,0,118,0,0,0
17.938,0,0,0,0,0,0,118,0,0,0
18.026,0,0,0,0,0,0,118,0,0,0
18.035,0,0,0,0,0,0,119,0,0,0
18.135,0,0,0,0,0,0,119,0,0,0
18.139,0,0,0,0,0,0,119,0,0,0
18.233,0,0,0,0,0,0,119,0,0,0
18.235,0,0,0,0,0,0,122,0,0,0
18.336,0,0,0,0,0,0,121,0,0,0
18.338,0,0,0,0,0,0,121,0,0,0
18.427,0,0,0,0,0,0,121,0,0,0
18.436,0,0,0,0,0,0,120,0,0,0
18.538,0,0,0,0,0,0,120,0,0,0
18.542,0,0,0,0,0,0,123,0,0,0
18.633,0,0,0,0,0,0,123,0,0,0
18.636,0,0,0,0,0,0,122,0,0,0
18.736,0,0,0,0,0,0,123,0,0,0
18.738,0,0,0,0,0,0,123,0,0,0
18.839,0,0,0,0,0,0,123,0,0,0
18.841,0,0,0,0,0,0,124,0,0,0
18.943,0,0,0,0,0,0,124,0,0,0
18.945,0,0,0,0,0,0,126,0,0,0
19.026,0,0,0,0,0,0,126,0,0,0
19.054,0,0,0,0,0,0,124,0,0,0
19.127,0,0,0,0,0,0,124,0,0,0
19.135,0,0,0,0,0,0,125,0,0,0
19.233,0,0,0,0,0,0,125,0,0,0
19.25,0,0,0,0,0,0,124,0,0,0
19.33,0,0,0,0,0,0,124,0,0,0
19.346,0,0,0,0,0,0,125,0,0,0
19.432,0,0,0,0,0,0,125,0,0,0
19.455,0,0,0,0,0,0,114,0,0,0
19.533,0,0,0,0,0,0,114,0,0,0
19.551,0,0,0,0,0,0,85,0,0,0
19.626,0,0,0,0,0,0,85,0,0,0
19.635,0,0,0,0,0,0,51,0,0,0
19.727,0,0,0,0,0,0,51,0,0,0
19.742,0,0,0,0,0,1,42,58,0,0
19.826,0,0,0,0,0,1,42,58,0,0
19.842,0,0,0,0,0,0,95,5,0,0
19.942,0,0,0,0,0,0,95,5,0,0
19.95,0,0,0,0,0,0,24,0,0,0
20.034,0,0,0,0,0,0,24,0,0,0
20.055,0,0,0,0,0,0,0,82,0,0
20.139,0,0,0,0,0,0,0,82,0,0
20.141,0,0,0,0,0,0,0,119,0,0
20.236,0,0,0,0,0,0,0,228,0,0
20.242,0,0,0,0,0,0,0,228,0,0
20.335,0,0,0,0,0,0,0,256,0,0
20.346,0,0,0,0,0,0,0,256,0,0
20.426,0,0,0,0,0,0,0,256,0,0
20.454,0,0,0,0,0,0,0,185,4,0
20.536,0,0,0,0,0,0,0,148,2,0
20.547,0,0,0,0,0,0,0,148,2,0
20.635,0,0,0,0,0,0,0,193,6,0
20.638,0,0,0,0,0,0,0,193,6,0
20.732,0,0,0,0,0,0,0,193,6,0
20.735,0,0,0,0,0,0,0,216,0,0
20.826,0,0,0,0,0,0,0,216,0,0
20.835,0,0,0,0,0,0,0,199,9,0
20.938,0,0,0,0,0,0,0,199,9,0
20.946,0,0,0,0,0,0,0,193,16,0
21.038,0,0,0,0,0,0,0,193,16,0
21.041,0,0,0,0,0,0,0,198,22,0
21.142,0,0,0,0,0,0,0,198,22,0
21.154,0,0,0,0,0,1,0,186,41,0
21.235,0,0,0,0,0,0,0,208,51,0
21.238,0,0,0,0,0,0,0,208,51,0
21.339,0,0,0,0,0,0,0,208,51,0
21.346,0,0,0,0,0,0,0,225,58,0
21.438,0,0,0,0,0,0,0,225,58,0
21.446,0,0,0,0,0,0,0,198,51,0
21.533,0,0,0,0,0,0,0,198,51,0
21.55,0,0,0,0,0,0,0,123,50,0
21.635,0,0,0,0,0,0,0,29,57,0
21.642,0,0,0,0,0,0,0,29,57,0
21.733,0,0,0,0,0,0,0,29,57,0
21.735,0,0,0,0,0,0,0,0,47,0
21.833,0,0,0,0,0,0,0,0,47,0
21.841,0,0,0,0,0,0,0,0,0,0
21.943,0,0,0,0,0,0,0,0,0,0
21.945,0,0,0,0,0,0,0,0,0,0
22.027,0,0,0,0,0,0,0,0,0,0
22.035,0,0,0,0,0,0,0,0,0,0
22.126,0,0,0,0,0,0,0,0,0,0
22.135,0,0,0,0,0,0,0,0,0,0
22.226,0,0,0,0,0,0,0,0,0,0
22.242,0,0,0,0,0,0,0,0,0,0
22.333,0,0,0,0,0,0,0,0,0,0
22.346,0,0,0,0,0,0,0,179,98,0
22.427,0,0,0,0,0,0,0,179,98,0
22.45,0,0,0,0,0,0,0,126,53,0
22.527,0,0,0,0,0,0,0,126,53,0
22.542,0,0,0,0,0,0,0,116,0,7
22.627,0,0,0,0,0,0,0,116,0,7
22.646,0,0,0,0,0,0,0,71,0,10
22.727,0,0,0,0,0,0,0,71,0,10
22.735,0,0,0,0,0,0,0,51,0,1
22.835,0,0,0,0,0,0,0,71,0,0
22.842,0,0,0,0,0,0,0,71,0,0
22.927,0,0,0,0,0,0,0,71,0,0
22.942,0,0,0,0,0,0,0,63,0,0
23.027,0,0,0,0,0,0,0,63,0,0
23.042,0,0,0,0,0,0,0,50,0,0
23.127,0,0,0,0,0,0,0,50,0,0
23.135,0,0,0,0,0,0,0,0,0,0
23.235,0,0,0,0,0,0,0,0,0,0
23.238,0,0,0,0,0,0,0,0,0,0
23.338,0,0,0,0,0,0,0,0,0,0
23.342,0,0,0,0,0,0,0,129,0,0
23.439,0,0,0,0,0,0,0,129,0,0
23.446,0,0,0,0,0,1,0,142,0,0
23.534,0,0,0,0,0,1,0,142,0,0
23.541,0,0,0,0,0,2,0,148,26,0
23.643,0,0,0,0,0,2,0,148,26,0
23.645,0,0,0,0,0,2,0,141,22,0
23.735,0,0,0,0,0,2,0,141,22,0
23.736,0,0,0,0,0,1,0,148,23,0
23.834,0,0,0,0,0,1,0,148,23,0
23.846,0,0,0,0,0,2,0,167,23,0
23.927,0,0,0,0,0,2,0,167,23,0
23.946,0,0,0,0,0,2,0,175,14,0
24.027,0,0,0,0,0,2,0,175,14,0
24.036,0,0,0,0,0,2,0,110,9,0
24.135,0,0,0,0,0,2,0,110,9,0
24.136,0,0,0,0,0,2,0,100,0,0
24.227,0,0,0,0,0,2,0,100,0,0
24.236,0,0,0,0,0,3,0,95,0,0
24.336,0,0,0,0,0,5,0,106,0,0
24.342,0,0,0,0,0,5,0,106,0,0
24.439,0,0,0,0,0,5,0,106,0,0
24.441,0,0,0,0,0,6,0,111,0,0
24.539,0,0,0,0,0,6,0,111,0,0
24.541,0,0,0,0,0,5,0,112,0,0
24.639,0,0,0,0,0,5,0,112,0,0
24.641,0,0,0,0,0,5,0,105,0,0
24.734,0,0,0,0,0,5,0,105,0,0
24.741,0,0,0,0,0,5,0,110,0,0
24.827,0,0,0,0,0,5,0,110,0,0
24.836,0,0,0,0,0,5,0,106,0,0
24.927,0,0,0,0,0,5,0,106,0,0
24.936,0,0,0,0,0,5,0,106,0,0
25.027,0,0,0,0,0,5,0,106,0,0
25.036,0,0,0,0,0,5,0,102,0,0
25.128,0,0,0,0,0,5,0,102,0,0
25.141,0,0,0,0,0,5,0,105,0,0
25.233,0,0,0,0,0,5,0,105,0,0
25.25,0,0,0,0,0,5,0,103,0,0
25.327,0,0,0,0,0,5,0,103,0,0
25.336,0,0,0,0,0,5,0,102,0,0
25.433,0,0,0,0,0,5,0,102,0,0
25.442,0,0,0,0,0,5,0,104,0,0
25.536,0,0,0,0,0,5,0,103,0,0
25.539,0,0,0,0,0,5,0,103,0,0
25.627,0,0,0,0,0,5,0,103,0,0
25.646,0,0,0,0,0,5,0,101,0,0
25.727,0,0,0,0,0,5,0,101,0,0
25.746,0,0,0,0,0,5,0,99,0,0
25.827,0,0,0,0,0,5,0,99,0,0
25.85,0,0,0,0,0,5,0,97,0,0
25.927,0,0,0,0,0,5,0,97,0,0
25.936,0,0,0,0,0,5,0,97,0,0
26.027,0,0,0,0,0,5,0,97,0,0
26.036,0,0,0,0,0,5,0,97,0,0
26.13,0,0,0,0,0,5,0,97,0,0
26.136,0,0,0,0,0,5,0,97,0,0
26.227,0,0,0,0,0,5,0,97,0,0
26.236,0,0,0,0,0,5,0,97,0,0
26.33,0,0,0,0,0,5,0,97,0,0
26.342,0,0,0,0,0,5,0,98,0,0
26.43,0,0,0,0,0,5,0,98,0,0
26.446,0,0,0,0,0,5,0,95,0,0
26.53,0,0,0,0,0,5,0,95,0,0
26.55,0,0,0,0,0,5,0,90,0,0
26.627,0,0,0,0,0,5,0,90,0,0
26.646,0,0,0,0,0,5,0,90,0,0
26.727,0,0,0,0,0,5,0,90,0,0
26.75,0,0,0,0,0,5,0,95,0,0
26.83,0,0,0,0,0,5,0,95,0,0
26.846,0,0,0,0,0,5,0,98,0,0
26.938,0,0,0,0,0,5,0,98,0,0
26.946,0,0,0,0,0,5,0,98,0,0
27.038,0,0,0,0,0,5,0,98,0,0
27.041,0,0,0,0,0,5,0,107,0,0
27.126,0,0,0,0,0,5,0,107,0,0
27.135,0,0,0,0,0,5,0,108,0,0
27.236,0,0,0,0,0,5,0,108,0,0
27.242,0,0,0,0,0,5,0,108,0,0
27.336,0,0,0,0,0,5,0,111,0,0
27.337,0,0,0,0,0,5,0,111,0,0
27.43,0,0,0,0,0,5,0,111,0,0
27.435,0,0,0,0,0,5,0,120,0,0
27.533,0,0,0,0,0,5,0,120,0,0
27.535,0,0,0,0,0,5,0,129,6,0
27.628,0,0,0,0,0,5,0,129,6,0
27.645,0,0,0,0,0,5,0,137,10,0
27.73,0,0,0,0,0,5,0,137,10,0
27.735,0,0,0,0,0,5,0,141,10,0
27.833,0,0,0,0,0,5,0,141,10,0
27.842,0,0,0,0,0,5,0,151,10,0
27.926,0,0,0,0,0,5,0,151,10,0
27.935,0,0,0,0,0,5,0,158,13,0
28.037,0,0,0,0,0,5,0,173,14,0
28.039,0,0,0,0,0,5,0,173,14,0
28.133,0,0,0,0,0,5,0,173,14,0
28.141,0,0,0,0,0,6,0,174,17,0
28.236,0,0,0,0,0,5,0,166,20,0
28.242,0,0,0,0,0,5,0,166,20,0
28.327,0,0,0,0,0,5,0,166,20,0
28.336,0,0,0,0,0,6,0,162,20,0
28.427,0,0,0,0,0,6,0,162,20,0
28.442,0,0,0,0,0,6,0,162,20,0
28.527,0,0,0,0,0,6,0,162,20,0
28.542,0,0,0,0,0,6,0,162,21,0
28.627,0,0,0,0,0,6,0,162,21,0
28.642,0,0,0,0,0,6,0,156,24,0
28.733,0,0,0,0,0,6,0,156,24,0
28.746,0,0,0,0,0,6,0,156,25,0
